// parameters
// n \t m \t outValue \t M \t alpha \t T \t epsilon \t beta \t txsize \t iosize \t cout \t coutValue
6	1	779247	1048576	1.25672043010753	687	687	34	1488	364	1	11981

// vin
// id \t size \t value \t confirm \t vout \t choosen \t txid
1	148	497059	487	0	1	563162b9dd5c680e6300877c51cc0086ae2a3c19c6bf57ddbba163e98a1dbc70
2	148	296039	1496	0	1	ea4d426456f45ad186564e4a4b0b963c10bae76a87d021857fe761b455b4c266
3	148	11981	0	0	0	58a4e5c23b7d96753a33252086d84322406aac56c1c16340d7d056b2c619efcc
4	148	1810	3206	0	0	0ab74c034420062920de4439360dac8e2f1880db1464b0c678a94e9a9ed47995
5	148	3178	43947	0	0	018855db007c1659e8dd07567a2dd4a8056c81020250f5fc33c04021050db246
6	148	732	59528	0	0	fd7362e47877e819707268bf9e36f3f298ee553d09de2c6764437cf16e5faf12

// vout
// id \t size \t value
1	34	779247
