// parameters
// n \t m \t outValue \t M \t alpha \t T \t epsilon \t beta \t txsize \t iosize \t cout \t coutValue
15	2	536753	1048576	10.019267822736	5471	5471	34	2076	512	0	0

// vin
// id \t size \t value \t confirm \t vout \t choosen \t txid
1	148	164986	2112	1430	1	4d888c5b11111c8e47528d7d87d25d688cad8ced9681cc77a5148ce6268b6fb8
2	148	191214	1810	1209	1	c8b11a8a056cb03180a5193e1fd3167bcf624be842859038d5ad1da020dbc070
3	148	201353	547	1150	1	27edd8532f394cefad691fd190c1163bfb818ed08761506b97f1778557a25ac7
4	148	261943	78	960	0	a71ab6e8cea653d7cde1665530b95c9fc0d2827aa9b982315219a364603a0312
5	148	264850	244	957	0	fd9146d3981f91721fd0ff1275b34e7c518cd3d89ea45e60bd3063a00c8bab5d
6	148	270796	382	1051	0	34df7a0143b41714277ae1645e2c4d1db61e1f1b970cccde7ab167df0bdb4a7d
7	148	274185	691	1038	0	917ee03c4f8389f6a01c4811b199a55ce6ad27a5d10e2bb596d5eae25e4bffed
8	148	287906	857	918	0	4246efebfa3789c674da2f396d1543869cfd0f723c60e09626dafe7489c4e724
9	148	284187	1028	964	0	2bb308c0491348cff4f885d938c25d64cfaba8bab9b01aa802e5cca2065e4fff
10	148	283794	1177	952	0	cb6c86a8916a73254651a7c63b049cf3fd586e99e8674c4dcd68f1858e54dc83
11	148	283569	1325	999	0	f2a791cfd927827144e1f761d4bed28fb6262e6075970927525280cc7afd1f03
12	148	285999	1503	953	0	e322993a206172f4cb549410d93b30b16d30ff0275bec3e8c91cd09153790d49
13	148	223858	1655	1109	0	6fb7897ae5a509ca9cf64c5fbcc69bdd96e2075b2536f9535264743805dee89b
14	148	2005632	1907	0	0	653adc02df1b62933b42bc922ecefae24b651f05660c5e4608adddce9a6c4c40
15	148	161817	1956	1452	0	f93700752b55a8f844641a310ee08a17d02b3e4325b3c54ef61e9496e13e281d

// vout
// id \t size \t value
1	34	374000
2	34	162753
