// parameters
// n \t m \t outValue \t M \t alpha \t T \t epsilon \t beta \t txsize \t iosize \t cout \t coutValue
38	1	480725	1048576	3.03897849462366	1660	1660	34	1488	364	1	926523

// vin
// id \t size \t value \t confirm \t vout \t choosen \t txid
1	148	434534	73	1	1	8582ed2008b663556eccb7cd2c061d5ded8591893fca8ac595e22ea647215405
2	148	977236	68	1	1	3d0c15d2a4da73023e19bde3d52ba50a4ac46e1d3930cef2b0260c215dd8726a
3	148	926523	0	1	0	b0e819ff758b2952c57908f84e63f38a81c061af402a4daf1f8fcabf743466fd
4	148	616862	1	3	0	a8fa039e490dbc2bf10164d58c2f40dfc41477e88e5a185a7c97e3c58b398789
5	148	122812	5	1	0	75fb655ad74984fcf2c0ea47e567786ac0d1f835a3c7b4ed113fbca720e4535d
6	148	246201	6	1	0	a4e36ec9331c31e13afc7b7db01a4a90952d94c6a2f82a42dada2a83c07a54b3
7	148	857454	6	1	0	9ca58d7a07a166cb12e9a3a9f4d8e9581c1bf2e829eda040641e0ec1b0a2bd45
8	148	255250	8	1	0	58a5bbc083e46790a3899c976920d60575ab29da891dcf76d962580adf6056e1
9	148	123328	10	3	0	b54ac24a2ece1ae5c66f81d5cd0b3cb394333e625b74819cec988761f85b13f6
10	148	123459	10	8	0	d48d1c994a49d3419ec86dab3d0e2adf36d9219d691c049b9138753df4f4e486
11	148	371727	14	9	0	d8d8eb5f609cebd6a24be0246891fce9ea859e8b6d47d9b86c95d7198e707b31
12	148	1761537	15	1	0	4c5de955ebc50d729906019df9d501e302a691fb50e7afddf9b6d258c22504fc
13	148	124021	17	8	0	28a0bf20d26bf6c193fe81b14508ab0af291c2c94a5b49b2a64b0bbdfc90c3e0
14	148	618963	22	0	0	7f0dc6c43899791fc01299439f06ed6a3d5d644d7628111281983656a8397a5e
15	148	309274	22	18	0	efc379d53cbd9a9f271afd0cfd25f8ba8d84ff31af4981fa84b1a18920be987e
16	148	917722	38	18	0	b2feadbc956b99a2178e24834ac536b71169cd0c5c2669f8f44b7e72af3d2dec
17	148	122121	40	14	0	c3e7e7cb1d08628074fc6ae8ce76c882fc28d2eaf5038e94ab2fafc26657e52d
18	148	611848	41	1	0	cc12288a2df063bec2076317f1be05fbf4a5debdb4b43d22fd8b18739c6963f2
19	148	611701	41	1	0	b3ac5efdf25d2271569092847eaa28b0349f3ebce50c34839457f932691794af
20	148	250511	43	1	0	c2cf77aedb7f9f9dc51ba33dd476a90fe09c2217ef696ecc46b5ab1c22e41c1e
21	148	158744	43	1	0	d4d90bdc51fb1e4238a50a0e41278199ba6ec832761c94670199171725c62e2c
22	148	244614	44	21	0	4f55d8b6c4a6426ae9583243d0dfc3cafcd04d465847d1480830fb112d624f5c
23	148	275298	46	3	0	822e65c64149cef6c362692ef6a26097f11f299c502fbe89c8c323cfa410d001
24	148	143634	47	9	0	798fd3378c4f9ca513d087d5b42d28f63debfe08772897e593c4aa7c54f0e42c
25	148	238932	49	9	0	1cde22791f3f175c2a5a0e4ca783c2ef25ca2f0be962b6793202b9cb99f7c035
26	148	119677	49	0	0	4969d4c1e33d8551d14d1ff08035c6e0d6ca80eba4565e22f154ee4eb6a21eb5
27	148	595429	49	6	0	ded38262a3582d96d749f8e1e1b31e26bc1cef5527958f2ea305541c91b39f58
28	148	590189	52	1	0	25f151c483b11ba7409bf35205b9a1bd1e289565ced3acda202fd8b01d7576ad
29	148	214748	52	0	0	101d31372ebe441568a2f57c6ecea413d3205f9388e17afaaf2a577bb166697e
30	148	358672	60	0	0	196e0f8043464511dd93ea1a4a919d6128d8353a4dcc05e7b9de1609583acc45
31	148	191391	62	1	0	4b1093c1f6c4db71dd32818df6d74bf4994d07c568224fe3cd020be30858662e
32	148	161084	63	1	0	52064ec41660eaca22842841eea9199089477f49407df13bedeb386126cc8c2d
33	148	599466	63	11	0	69c01ac1dd03c40500883a401f7f9e616e775ef8022de96ac6b8701d1218bbc3
34	148	131463	64	1	0	7c429f3791195dab09e29ac9402e542594d1ea79508b001a850628a906ad4382
35	148	221916	64	1	0	ddcebc195e05800dde7a6264c9e69213b632d1fae35d3559725495aacd6be396
36	148	196218	64	1	0	05f441f19abb32c8d28a8fa66f44b32c9892414db21208f3e09a64a0060ac9cd
37	148	119803	65	1	0	a79794070cb9549d82b9a33fc8a22bac1b2e729a039f990cb9e090bbb02c9938
38	148	218803	66	1	0	63a14b2bd5bf93f4d47ae1ff248d1d1d0f52b24c5e6572b02629441d03a59bac

// vout
// id \t size \t value
1	34	480725
